"week_num","year","week","time","cases","births","pop","beta","beta_low","beta_high","mean_H2M","sum_precip","meanTemp","log_beta"
1,2011,0.0199999999999818,2011.02,2,65.4059807692308,93664.2949807692,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,80.9826734693904,29.3550000000602,19.9276836734662,-10.0430870527689
1,2012,0.0199999999999818,2012.02,1,58.6561346153846,86008.5371346154,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,86.2977959183845,87.9968571433987,19.4437653061154,-10.0430870527689
1,2013,0.0199999999999818,2013.02,11,76.193439,113686.134611,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,85.74187755102,39.5112857144384,19.1073979591832,-10.0430870527689
1,2014,0.0199999999999818,2014.02,1,107.375706269231,163317.838980269,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,88.7919387755101,94.9127142857195,19.5075306122449,-10.0430870527689
1,2015,0.0199999999999818,2015.02,1,106.356450192308,163369.821040192,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,88.7609591836703,202.70000000002,20.3422040816346,-10.0430870527689
1,2016,0.0199999999999818,2016.02,1,88.3371634230769,135716.804665423,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,87.1632857142757,130.187714285552,19.6742040816297,-10.0430870527689
1,2017,0.0199999999999818,2017.02,1,87.5767287307692,135755.586834731,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,83.1951632653062,67.9712857144585,19.3103571428565,-10.0430870527689
1,2018,0.0199999999999818,2018.02,1,54.9198461538462,86199.0878461539,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,89.0847142857129,92.0489999998499,19.0840714285707,-10.0430870527689
1,2019,0.0199999999999818,2019.02,1,54.2574807692308,86232.8684807692,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,88.690877551017,199.242999999799,20.1848163265306,-10.0430870527689
1,2020,0.0199999999999818,2020.02,1,96.9185835,155851.1522415,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,86.6626530612248,111.94985714286,19.8241428571429,-10.0430870527689
1,2021,0.0199999999999818,2021.02,6,78.6949745769231,128208.556296577,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,81.7310816326605,46.0171428571876,20.8837448979547,-10.0430870527689
2,2011,0.0399999999999636,2011.04,1,65.4059807692308,93729.7009615385,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,84.6195510203903,81.9394285711627,19.6547755102065,-10.0430870527689
2,2012,0.0399999999999636,2012.04,1,58.6561346153846,86067.1932692308,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,87.3854285714155,43.1240000000568,18.5245714285796,-10.0430870527689
2,2013,0.0399999999999636,2013.04,4,76.193439,113762.32805,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,85.6861632653111,117.655714285706,19.0222448979644,-10.0430870527689
2,2014,0.0399999999999636,2014.04,1,107.375706269231,163425.214686538,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,88.8108979591823,107.686285714323,19.4520408163265,-10.0430870527689
2,2015,0.0399999999999636,2015.04,1,106.356450192308,163476.177490385,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,89.3040408163257,160.330285714255,19.3735714285713,-10.0430870527689
2,2016,0.0399999999999636,2016.04,1,88.3371634230769,135805.141828846,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,88.4104081632664,135.753428571484,19.3495102040837,-10.0430870527689
2,2017,0.0399999999999636,2017.04,1,87.5767287307692,135843.163563462,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,82.7302857142884,41.1580000000922,19.2094285714294,-10.0430870527689
2,2018,0.0399999999999636,2018.04,1,54.9198461538462,86254.0076923077,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,86.0811020408344,46.2217142859684,18.6237551020435,-10.0430870527689
2,2019,0.0399999999999636,2019.04,1,54.2574807692308,86287.1259615385,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,87.0751020408201,95.7639999999884,20.2074081632662,-10.0430870527689
2,2020,0.0399999999999636,2020.04,1,96.9185835,155948.070825,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,88.8318367346923,125.384571428566,19.9827142857147,-10.0430870527689
2,2021,0.0399999999999636,2021.04,6,78.6949745769231,128287.251271154,4.34853241450802e-05,4.1377520229646e-05,4.56634646178618e-05,83.1769795918297,52.874571428534,21.1393061224503,-10.0430870527689
3,2011,0.0599999999999454,2011.06,2,65.4059807692308,93795.1069423077,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,88.0682857142833,166.278999999908,19.3945,-9.66061034103678
3,2012,0.0599999999999454,2012.06,1,58.6561346153846,86125.8494038462,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,86.6138571428617,39.3814285714332,19.9474795918307,-9.66061034103678
3,2013,0.0599999999999454,2013.06,3,76.193439,113838.521489,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,87.7078571428405,119.940999999746,20.6055408163348,-9.66061034103678
3,2014,0.0599999999999454,2014.06,4,107.375706269231,163532.590392808,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,90.2843265306141,85.6898571422656,19.4589795918364,-9.66061034103678
3,2015,0.0599999999999454,2015.06,1,106.356450192308,163582.533940577,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,87.6574693877563,107.236571428549,19.0852448979597,-9.66061034103678
3,2016,0.0599999999999454,2016.06,1,88.3371634230769,135893.478992269,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,87.9163265306121,113.163571428569,19.1616224489801,-9.66061034103678
3,2017,0.0599999999999454,2017.06,1,87.5767287307692,135930.740292192,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,81.7427551020438,98.6889999997902,19.885183673467,-9.66061034103678
3,2018,0.0599999999999454,2018.06,1,54.9198461538462,86308.9275384615,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,87.3729591836666,138.604571428131,19.3329081632619,-9.66061034103678
3,2019,0.0599999999999454,2019.06,1,54.2574807692308,86341.3834423077,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,88.1454285714385,84.9094285717674,20.2522653061341,-9.66061034103678
3,2020,0.0599999999999454,2020.06,1,96.9185835,156044.9894085,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,89.6938979592107,106.337428572154,19.5111836734683,-9.66061034103678
3,2021,0.0599999999999454,2021.06,10,78.6949745769231,128365.946245731,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,85.0707551020402,130.589857142916,20.6479285714285,-9.66061034103678
4,2011,0.0799999999999272,2011.08,3,65.4059807692308,93860.5129230769,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,87.3818367346927,117.188857142791,19.5710408163267,-9.66061034103678
4,2012,0.0799999999999272,2012.08,1,58.6561346153846,86184.5055384615,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,83.7175918367377,37.0131428571453,20.2834693877551,-9.66061034103678
4,2013,0.0799999999999272,2013.08,6,76.193439,113914.714928,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,89.5089795918498,143.493142857445,19.500020408162,-9.66061034103678
4,2014,0.0799999999999272,2014.08,7,107.375706269231,163639.966099077,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,89.6213877551116,120.586285714659,19.7503469387704,-9.66061034103678
4,2015,0.0799999999999272,2015.08,3,106.356450192308,163688.890390769,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,89.7080408162872,111.50342857144,18.2229183673596,-9.66061034103678
4,2016,0.0799999999999272,2016.08,3,88.3371634230769,135981.816155692,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,88.9571428571339,71.6640000003114,19.2868571428597,-9.66061034103678
4,2017,0.0799999999999272,2017.08,1,87.5767287307692,136018.317020923,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,84.7597142857106,123.655999999984,20.6226734693871,-9.66061034103678
4,2018,0.0799999999999272,2018.08,1,54.9198461538462,86363.8473846154,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,85.5821632652959,100.207142857127,20.5092857142902,-9.66061034103678
4,2019,0.0799999999999272,2019.08,1,54.2574807692308,86395.6409230769,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,86.6598367346967,41.1839999999131,18.9185918367272,-9.66061034103678
4,2020,0.0799999999999272,2020.08,2,96.9185835,156141.907992,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,86.5723265306247,32.5862857144286,19.5456938775523,-9.66061034103678
4,2021,0.0799999999999272,2021.08,9,78.6949745769231,128444.641220308,6.37456034982799e-05,6.15250309468144e-05,6.60189308210421e-05,86.0488571428455,149.126000000257,20.3861428571447,-9.66061034103678
5,2011,0.0999999999999091,2011.1,3,65.4059807692308,93925.9189038461,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,85.9186734693965,44.3564285718404,19.7944387755088,-9.78338019649802
5,2012,0.0999999999999091,2012.1,1,58.6561346153846,86243.1616730769,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,84.6836734693889,123.152857142936,19.9606122448977,-9.78338019649802
5,2013,0.0999999999999091,2013.1,15,76.193439,113990.908367,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,87.9390816326426,111.024999999711,19.5601530612265,-9.78338019649802
5,2014,0.0999999999999091,2014.1,11,107.375706269231,163747.341805346,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,88.552551020408,71.1000000000889,19.8377040816385,-9.78338019649802
5,2015,0.0999999999999091,2015.1,3,106.356450192308,163795.246840962,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,91.8307142857216,123.34999999985,18.0992857142767,-9.78338019649802
5,2016,0.0999999999999091,2016.1,3,88.3371634230769,136070.153319115,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,89.099897959191,45.451428571428,19.4671428571381,-9.78338019649802
5,2017,0.0999999999999091,2017.1,1,87.5767287307692,136105.893749654,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,85.078469387755,97.8307142856892,20.2974489795915,-9.78338019649802
5,2018,0.0999999999999091,2018.1,1,54.9198461538462,86418.7672307692,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,89.0866326530651,108.320714285657,18.9511224489785,-9.78338019649802
5,2019,0.0999999999999091,2019.1,2,54.2574807692308,86449.8984038462,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,85.4666326530691,50.2135714286583,20.2916836734699,-9.78338019649802
5,2020,0.0999999999999091,2020.1,1,96.9185835,156238.8265755,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,85.5869387755052,56.3735714280989,19.3999489795918,-9.78338019649802
5,2021,0.0999999999999091,2021.1,11,78.6949745769231,128523.336194885,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,88.8888775509984,175.251428570861,19.3926020408262,-9.78338019649802
6,2011,0.1099999999999,2011.11,3,65.4059807692308,93991.3248846154,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,86.6252755101773,52.1634999994313,19.5402602040898,-9.78338019649802
6,2012,0.1099999999999,2012.11,1,58.6561346153846,86301.8178076923,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,85.9015714285626,123.42350000005,20.1828928571409,-9.78338019649802
6,2013,0.1099999999999,2013.11,18,76.193439,114067.101806,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,90.0955612244831,170.410499999817,19.1433826530625,-9.78338019649802
6,2014,0.1099999999999,2014.11,15,107.375706269231,163854.717511615,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,88.5667040816326,60.1500000000694,19.1199948979637,-9.78338019649802
6,2015,0.1099999999999,2015.11,2,106.356450192308,163901.603291154,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,91.1947857142903,136.673499999843,18.8769846938733,-9.78338019649802
6,2016,0.1099999999999,2016.11,2,88.3371634230769,136158.490482538,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,88.6822959183705,51.2267142854803,19.7729438775476,-9.78338019649802
6,2017,0.1099999999999,2017.11,2,87.5767287307692,136193.470478385,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,85.6892142857094,128.933499999737,19.8967857142886,-9.78338019649802
6,2018,0.1099999999999,2018.11,4,54.9198461538462,86473.6870769231,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,87.894051020424,126.064928571192,19.2773877550977,-9.78338019649802
6,2019,0.1099999999999,2019.11,1,54.2574807692308,86504.1558846154,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,83.8420102040866,32.3859285714836,20.1967091836738,-9.78338019649802
6,2020,0.1099999999999,2020.11,1,96.9185835,156335.745159,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,86.197755102037,114.559785713917,19.3988316326531,-9.78338019649802
6,2021,0.1099999999999,2021.11,16,78.6949745769231,128602.031169462,5.63808950835976e-05,5.47986058031852e-05,5.79933292360906e-05,89.6249897959304,181.68200000082,19.0881632652996,-9.78338019649802
7,2011,0.130000000000109,2011.13,2,65.4059807692308,94056.7308653846,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,87.9814285714155,95.7859999999486,19.1399642857185,-9.96450000612696
7,2012,0.130000000000109,2012.13,1,58.6561346153846,86360.4739423077,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,87.8360408163307,100.2282142856,20.3096836734681,-9.96450000612696
7,2013,0.130000000000109,2013.13,14,76.193439,114143.295245,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,90.4099999999971,88.5747857138718,19.3497908163281,-9.96450000612696
7,2014,0.130000000000109,2014.13,7,107.375706269231,163962.093217885,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,89.9600408163423,76.5814285716431,18.6191683673432,-9.96450000612696
7,2015,0.130000000000109,2015.13,1,106.356450192308,164007.959741346,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,90.4144897959333,169.831071428897,19.6468214285618,-9.96450000612696
7,2016,0.130000000000109,2016.13,10,88.3371634230769,136246.827645962,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,87.8817755101901,84.4557857144213,20.023999999994,-9.96450000612696
7,2017,0.130000000000109,2017.13,1,87.5767287307692,136281.047207115,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,86.3619081632647,103.37392857094,19.5706785714295,-9.96450000612696
7,2018,0.130000000000109,2018.13,10,54.9198461538462,86528.6069230769,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,87.1862653061231,164.827285714362,19.4367857142854,-9.96450000612696
7,2019,0.130000000000109,2019.13,13,54.2574807692308,86558.4133653846,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,87.0371122449128,81.322428571643,20.0456887755098,-9.96450000612696
7,2020,0.130000000000109,2020.13,5,96.9185835,156432.6637425,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,90.6667653061714,214.33728571526,19.8197959183721,-9.96450000612696
7,2021,0.130000000000109,2021.13,9,78.6949745769231,128680.726144038,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,88.315153061231,75.2459999998662,19.766096938771,-9.96450000612696
8,2011,0.150000000000091,2011.15,2,65.4059807692308,94122.1368461538,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,87.3944897959369,89.0917857142779,19.4654846938742,-9.96450000612696
8,2012,0.150000000000091,2012.15,1,58.6561346153846,86419.1300769231,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,90.4494897959392,152.174642857839,19.0880867346832,-9.96450000612696
8,2013,0.150000000000091,2013.15,20,76.193439,114219.488684,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,87.4297448979521,53.8649999999926,19.3318622448976,-9.96450000612696
8,2014,0.150000000000091,2014.15,17,107.375706269231,164069.468924154,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,88.7299489795906,89.1253571428667,18.7084948979593,-9.96450000612696
8,2015,0.150000000000091,2015.15,7,106.356450192308,164114.316191538,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,91.9994387755086,197.549999999371,18.6188265306128,-9.96450000612696
8,2016,0.150000000000091,2016.15,10,88.3371634230769,136335.164809385,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,86.8721428571564,92.2524999998222,19.4694642857173,-9.96450000612696
8,2017,0.150000000000091,2017.15,1,87.5767287307692,136368.623935846,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,85.0901530612123,24.7417857141773,19.6024234693868,-9.96450000612696
8,2018,0.150000000000091,2018.15,11,54.9198461538462,86583.5267692308,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,88.9428571428663,116.908928571079,19.4902295918373,-9.96450000612696
8,2019,0.150000000000091,2019.15,10,54.2574807692308,86612.6708461539,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,88.9263265306142,60.845714285619,20.0252295918368,-9.96450000612696
8,2020,0.150000000000091,2020.15,14,96.9185835,156529.582326,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,88.1786734693852,140.419999999929,19.9025510204082,-9.96450000612696
8,2021,0.150000000000091,2021.15,6,78.6949745769231,128759.421118615,4.70405761610648e-05,4.58494409928697e-05,4.82521481260197e-05,89.2864285714343,66.392500000148,19.2651785714288,-9.96450000612696
9,2011,0.170000000000073,2011.17,5,65.4059807692308,94187.5428269231,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,89.1779285714306,96.050642857211,18.9511224489775,-9.88108247926631
9,2012,0.170000000000073,2012.17,1,58.6561346153846,86477.7862115384,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,86.8437857142174,93.0402857127845,18.1489336734689,-9.88108247926631
9,2013,0.170000000000073,2013.17,15,76.193439,114295.682123,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,88.6363571428655,42.7821428570947,18.5884897959151,-9.88108247926631
9,2014,0.170000000000073,2014.17,9,107.375706269231,164176.844630423,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,88.714775510201,20.4209999999875,18.3082653061249,-9.88108247926631
9,2015,0.170000000000073,2015.17,9,106.356450192308,164220.672641731,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,91.6681428571422,129.021499999967,18.6230357142855,-9.88108247926631
9,2016,0.170000000000073,2016.17,7,88.3371634230769,136423.501972808,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,88.2557653061237,71.3179999999941,19.8610510204081,-9.88108247926631
9,2017,0.170000000000073,2017.17,4,87.5767287307692,136456.200664577,5.113289759906e-05,4.98706500012263e-05,5.24162491838556e-05,87.3328367347355,129.15621428716,19.7249030612271,-9.88108247926631
